file_path,depth,file_name,file_ext,width,height,num_pixels,phash,aspect_ratio,class,species
Classes/conditionally_edible/Fomitopsis betulina/17747medium.jpeg,3,17747medium,jpeg,375,500,187500,868bf27260c9cfcc,0.75,conditionally_edible,Fomitopsis betulina
Classes/poisonous/Amanita muscaria/1509medium.jpg,3,1509medium,jpg,500,500,250000,868c34784f496f57,1.0,poisonous,Amanita muscaria
Classes/conditionally_edible/Fomitopsis pinicola/23669medium.jpg,3,23669medium,jpg,500,375,187500,868c34cb923cdbba,1.3333333333333333,conditionally_edible,Fomitopsis pinicola
Classes/edible/Kuehneromyces mutabilis/13820medium.jpeg,3,13820medium,jpeg,375,500,187500,868c39d3ed9a855a,0.75,edible,Kuehneromyces mutabilis
Classes/conditionally_edible/Laetiporus sulphureus/29484medium.jpeg,3,29484medium,jpeg,375,500,187500,868c3d77c3e04d8d,0.75,conditionally_edible,Laetiporus sulphureus
Classes/edible/chanterelle/10.png,3,10,png,512,512,262144,868c3e4c5625f9b3,1.0,edible,chanterelle
Classes/poisonous/Agaricus_placomyces/Agaricus_placomyces11.png,3,Agaricus_placomyces11,png,268,188,50384,868c59773a20e77c,1.425531914893617,poisonous,Agaricus_placomyces
Classes/conditionally_edible/Tricholomopsis rutilans/31336medium.jpeg,3,31336medium,jpeg,427,500,213500,868c6387fcf0c378,0.854,conditionally_edible,Tricholomopsis rutilans
Classes/conditionally_edible/Macrolepiota procera/17992medium.jpeg,3,17992medium,jpeg,500,375,187500,868c6b71b984e7c3,1.3333333333333333,conditionally_edible,Macrolepiota procera
Classes/conditionally_edible/Fomitopsis betulina/18489medium.jpeg,3,18489medium,jpeg,500,333,166500,868c714f3ef10f1a,1.5015015015015014,conditionally_edible,Fomitopsis betulina
Classes/edible/Coprinus comatus/9991medium.jpeg,3,9991medium,jpeg,500,375,187500,868c7973d4df6070,1.3333333333333333,edible,Coprinus comatus
Classes/poisonous/Gyromitra gigas/25995medium.jpeg,3,25995medium,jpeg,500,333,166500,868c811bfc6057bf,1.5015015015015014,poisonous,Gyromitra gigas
Classes/conditionally_edible/Mushrooms/Lactarius/0105_zY5plDaQR3g.jpg,4,0105_zY5plDaQR3g,jpg,800,551,440800,868d0f3af0a3657c,1.4519056261343013,conditionally_edible,Lactarius
Classes/poisonous/Ampulloclitocybe_clavipes/Ampulloclitocybe_clavipes1.png,3,Ampulloclitocybe_clavipes1,png,100,100,10000,868d159618f47ef4,1.0,poisonous,Ampulloclitocybe_clavipes
Classes/edible/Platismatia glauca/23534medium.jpeg,3,23534medium,jpeg,500,333,166500,868d2a4dfdd86913,1.5015015015015014,edible,Platismatia glauca
Classes/edible/Coprinellus micaceus/7524medium.jpeg,3,7524medium,jpeg,500,375,187500,868d3b36e08d374e,1.3333333333333333,edible,Coprinellus micaceus
Classes/conditionally_edible/Lobaria pulmonaria/16708medium.jpeg,3,16708medium,jpeg,500,375,187500,868d7566629e68f1,1.3333333333333333,conditionally_edible,Lobaria pulmonaria
Classes/poisonous/stinking_dapperling/7.png,3,7,png,512,512,262144,868d783d25723673,1.0,poisonous,stinking_dapperling
Classes/conditionally_edible/Hypogymnia physodes/28168medium.jpeg,3,28168medium,jpeg,282,500,141000,868d7ced3c9e091a,0.564,conditionally_edible,Hypogymnia physodes
Classes/conditionally_edible/Suillus luteus/28456medium.jpeg,3,28456medium,jpeg,500,333,166500,868d8a0fc9fe60d6,1.5015015015015014,conditionally_edible,Suillus luteus
Classes/edible/Daedaleopsis confragosa/8738medium.jpeg,3,8738medium,jpeg,500,325,162500,868d9b179f996446,1.5384615384615383,edible,Daedaleopsis confragosa
Classes/conditionally_edible/Mushrooms/Lactarius/0606_RAN_iv0BSus.jpg,4,0606_RAN_iv0BSus,jpg,800,532,425600,868daf91501a1fe7,1.5037593984962403,conditionally_edible,Lactarius
Classes/conditionally_edible/Mushrooms/Russula/534_DBpaR9HzbbI.jpg,4,534_DBpaR9HzbbI,jpg,800,524,419200,868e2b31b0ce6f3c,1.5267175572519085,conditionally_edible,Russula
Classes/conditionally_edible/Fomes fomentarius/15716medium.jpg,3,15716medium,jpg,375,500,187500,868e3a6756199cad,0.75,conditionally_edible,Fomes fomentarius
Classes/conditionally_edible/Artomyces pyxidatus/5349medium.jpg,3,5349medium,jpg,375,500,187500,868e3cf692d88e69,0.75,conditionally_edible,Artomyces pyxidatus
Classes/poisonous/Amanita muscaria/1466medium.jpeg,3,1466medium,jpeg,375,500,187500,868e4c3cedc7d223,0.75,poisonous,Amanita muscaria
Classes/conditionally_edible/Phlebia radiata/22371medium.jpeg,3,22371medium,jpeg,500,500,250000,868e67e6ccd454cc,1.0,conditionally_edible,Phlebia radiata
Classes/conditionally_edible/Leccinum scabrum/32200medium.jpeg,3,32200medium,jpeg,375,500,187500,868e7170cf06754f,0.75,conditionally_edible,Leccinum scabrum
Classes/conditionally_edible/Coprinellus disseminatus/7018medium.jpg,3,7018medium,jpg,398,500,199000,868e73792de4c645,0.796,conditionally_edible,Coprinellus disseminatus
Classes/conditionally_edible/Cantharellus cibarius/3889medium.jpeg,3,3889medium,jpeg,500,333,166500,868e7b4b8e313173,1.5015015015015014,conditionally_edible,Cantharellus cibarius
Classes/conditionally_edible/Rhytisma acerinum/26015medium.jpeg,3,26015medium,jpeg,500,375,187500,868eae4c4e4b8bf2,1.3333333333333333,conditionally_edible,Rhytisma acerinum
Classes/conditionally_edible/Hypogymnia physodes/26847medium.jpeg,3,26847medium,jpeg,375,500,187500,868f21114e76b87f,0.75,conditionally_edible,Hypogymnia physodes
Classes/conditionally_edible/Fomes fomentarius/13464medium.jpeg,3,13464medium,jpeg,375,500,187500,868f2fc33760943b,0.75,conditionally_edible,Fomes fomentarius
Classes/conditionally_edible/Laetiporus sulphureus/29961medium.jpeg,3,29961medium,jpeg,375,500,187500,868f2ff070035eb9,0.75,conditionally_edible,Laetiporus sulphureus
Classes/conditionally_edible/Cortinarius/846_ULpW9vyOX6k.jpg,3,846_ULpW9vyOX6k,jpg,800,586,468800,868f3b57a46a9391,1.3651877133105803,conditionally_edible,Cortinarius
Classes/conditionally_edible/earthballs/5.png,3,5,png,512,512,262144,868f6938b5b0aa67,1.0,conditionally_edible,earthballs
Classes/conditionally_edible/Macrolepiota procera/17295medium.jpeg,3,17295medium,jpeg,281,500,140500,868f7b694897c349,0.562,conditionally_edible,Macrolepiota procera
Classes/conditionally_edible/Parmelia sulcata/35428medium.jpeg,3,35428medium,jpeg,281,500,140500,868f868343e2f1f9,0.562,conditionally_edible,Parmelia sulcata
Classes/conditionally_edible/Cladonia stellaris/5976medium.jpg,3,5976medium,jpg,281,500,140500,868fa09517fa76c1,0.562,conditionally_edible,Cladonia stellaris
Classes/conditionally_edible/Fomitopsis pinicola/18912medium.jpeg,3,18912medium,jpeg,485,500,242500,868fe96366cc193a,0.97,conditionally_edible,Fomitopsis pinicola
Classes/poisonous/Amanita muscaria/2468medium.jpeg,3,2468medium,jpeg,375,500,187500,8690372dcac67c2f,0.75,poisonous,Amanita muscaria
Classes/conditionally_edible/Ganoderma applanatum/24032medium.jpg,3,24032medium,jpg,375,500,187500,86906abb656876e5,0.75,conditionally_edible,Ganoderma applanatum
Classes/conditionally_edible/mosaic_puffball/14.png,3,14,png,512,512,262144,86907977e0e897d1,1.0,conditionally_edible,mosaic_puffball
Classes/poisonous/Amanita_subfrostiana/Amanita_subfrostiana16.png,3,Amanita_subfrostiana16,png,251,201,50451,86915d3663e5272b,1.2487562189054726,poisonous,Amanita_subfrostiana
Classes/conditionally_edible/Hygrophoropsis aurantiaca/12411medium.jpg,3,12411medium,jpg,500,375,187500,86916c8c313773f3,1.3333333333333333,conditionally_edible,Hygrophoropsis aurantiaca
Classes/conditionally_edible/Cladonia stellaris/6025medium.jpeg,3,6025medium,jpeg,500,333,166500,8691716ccb1c69b7,1.5015015015015014,conditionally_edible,Cladonia stellaris
Classes/conditionally_edible/Stereum hirsutum/26997medium.jpg,3,26997medium,jpg,498,500,249000,8691a9cac97cf4f0,0.996,conditionally_edible,Stereum hirsutum
Classes/edible/Apioperdon pyriforme/4562medium.jpg,3,4562medium,jpg,500,375,187500,8691d93c3d7684d3,1.3333333333333333,edible,Apioperdon pyriforme
Classes/poisonous/Hebeloma_sinapizans/Hebeloma_sinapizans15.png,3,Hebeloma_sinapizans15,png,259,194,50246,8691ee6ee0a11f1e,1.3350515463917525,poisonous,Hebeloma_sinapizans
Classes/conditionally_edible/Cortinarius/221_n-Jj_NnJXDs.jpg,3,221_n-Jj_NnJXDs,jpg,760,569,432440,8692393f3d7460cd,1.3356766256590509,conditionally_edible,Cortinarius
Classes/poisonous/Amanita rubescens/1032medium.jpeg,3,1032medium,jpeg,333,500,166500,869239c6653cf6b1,0.666,poisonous,Amanita rubescens
Classes/poisonous/Entoloma_rhodopolium/Entoloma_rhodopolium18.png,3,Entoloma_rhodopolium18,png,266,189,50274,86927a6da4313b67,1.4074074074074074,poisonous,Entoloma_rhodopolium
Classes/edible/Calvatia_gigantea/Calvatia_gigantea36.png,3,Calvatia_gigantea36,png,275,183,50325,86927d697069727a,1.5027322404371584,edible,Calvatia_gigantea
Classes/poisonous/Amanita citrina/76medium.jpeg,3,76medium,jpeg,500,375,187500,8692896e62e567c7,1.3333333333333333,poisonous,Amanita citrina
Classes/edible/Coprinus comatus/9642medium.jpg,3,9642medium,jpg,375,500,187500,8692da928eae87bc,0.75,edible,Coprinus comatus
Classes/poisonous/Amanita rubescens/1011medium.jpg,3,1011medium,jpg,281,500,140500,8692e1a6396abd95,0.562,poisonous,Amanita rubescens
Classes/edible/Hypholoma lateritium/12764medium.jpeg,3,12764medium,jpeg,500,333,166500,86931f24e5b54b6c,1.5015015015015014,edible,Hypholoma lateritium
Classes/edible/Hypholoma lateritium/12837medium.jpg,3,12837medium,jpg,225,500,112500,869323f1359b68b6,0.45,edible,Hypholoma lateritium
Classes/conditionally_edible/Artomyces pyxidatus/5629medium.jpg,3,5629medium,jpg,281,500,140500,8693316ece91b78c,0.562,conditionally_edible,Artomyces pyxidatus
Classes/conditionally_edible/Mushrooms/Entoloma/289_qBdMjLBN2yc.jpg,4,289_qBdMjLBN2yc,jpg,800,600,480000,86933892636ccf3b,1.3333333333333333,conditionally_edible,Entoloma
Classes/conditionally_edible/Mushrooms/Lactarius/0140_zbOJpzuaGMw.jpg,4,0140_zbOJpzuaGMw,jpg,405,405,164025,8693397c6b66e485,1.0,conditionally_edible,Lactarius
Classes/poisonous/Amanita_boudieri/Amanita_boudieri23.png,3,Amanita_boudieri23,png,288,175,50400,869339b44ca7964f,1.6457142857142857,poisonous,Amanita_boudieri
Classes/conditionally_edible/Mushrooms/Boletus/0330_Rbp_rL7Ar08.jpg,4,0330_Rbp_rL7Ar08,jpg,800,546,436800,86933b5c7c6a4da8,1.465201465201465,conditionally_edible,Boletus
Classes/conditionally_edible/Clitocybe nebularis/6477medium.jpg,3,6477medium,jpg,375,500,187500,869359ad874db992,0.75,conditionally_edible,Clitocybe nebularis
Classes/poisonous/Amanita citrina/206medium.jpg,3,206medium,jpg,492,500,246000,86936a3c93c46f6a,0.984,poisonous,Amanita citrina
Classes/conditionally_edible/Lycoperdon perlatum/34114medium.jpg,3,34114medium,jpg,500,281,140500,8693765cc4e6e26a,1.7793594306049825,conditionally_edible,Lycoperdon perlatum
Classes/conditionally_edible/Leccinum aurantiacum/15910medium.jpeg,3,15910medium,jpeg,500,335,167500,86937a3cc3139d2d,1.492537313432836,conditionally_edible,Leccinum aurantiacum
Classes/poisonous/Xanthoria parietina/42094medium.jpeg,3,42094medium,jpeg,500,333,166500,86937cf3718e0acc,1.5015015015015014,poisonous,Xanthoria parietina
Classes/conditionally_edible/Inonotus obliquus/29228medium.jpeg,3,29228medium,jpeg,500,422,211000,8693cf2c24bb3393,1.1848341232227488,conditionally_edible,Inonotus obliquus
Classes/conditionally_edible/Parmelia sulcata/36550medium.jpeg,3,36550medium,jpeg,281,500,140500,8693e45b91e819bd,0.562,conditionally_edible,Parmelia sulcata
Classes/poisonous/Entoloma_rhodopolium/Entoloma_rhodopolium6.png,3,Entoloma_rhodopolium6,png,100,100,10000,86941f6aec3b3364,1.0,poisonous,Entoloma_rhodopolium
Classes/edible/Cantharellus_cibarius/Cantharellus_cibarius20.png,3,Cantharellus_cibarius20,png,275,183,50325,86942f5b702f3a65,1.5027322404371584,edible,Cantharellus_cibarius
Classes/poisonous/Calycina citrina/3119medium.jpg,3,3119medium,jpg,500,374,187000,8694363eb6afa425,1.3368983957219251,poisonous,Calycina citrina
Classes/edible/fairy_ring_champignons/9.png,3,9,png,512,512,262144,86943b62cc39d6e6,1.0,edible,fairy_ring_champignons
Classes/conditionally_edible/Mushrooms/Amanita/412_BaHx-DXcHa8.jpg,4,412_BaHx-DXcHa8,jpg,800,600,480000,86943de2f4c16b6c,1.3333333333333333,conditionally_edible,Amanita
Classes/conditionally_edible/woolly_milkcap/11.png,3,11,png,512,512,262144,86943ed7349ac2cd,1.0,conditionally_edible,woolly_milkcap
Classes/conditionally_edible/rosy_bonnet/14.png,3,14,png,512,512,262144,8694690fb6ba78f0,1.0,conditionally_edible,rosy_bonnet
Classes/edible/Schizophyllum commune/37287medium.jpg,3,37287medium,jpg,500,375,187500,8694694ed6792dc6,1.3333333333333333,edible,Schizophyllum commune
Classes/conditionally_edible/Mushrooms/Hygrocybe/191_-Yf8FV25ar8.jpg,4,191_-Yf8FV25ar8,jpg,800,546,436800,86947963e1de1ac3,1.465201465201465,conditionally_edible,Hygrocybe
Classes/conditionally_edible/Lycoperdon perlatum/33820medium.jpeg,3,33820medium,jpeg,332,500,166000,86947a3a87c7682f,0.664,conditionally_edible,Lycoperdon perlatum
Classes/poisonous/Calycina citrina/2641medium.jpg,3,2641medium,jpg,282,500,141000,869494b8f3c62e6e,0.564,poisonous,Calycina citrina
Classes/edible/Lactarius torminosus/14636medium.jpeg,3,14636medium,jpeg,375,500,187500,86952a6ad1f59e83,0.75,edible,Lactarius torminosus
Classes/conditionally_edible/Macrolepiota procera/17789medium.jpeg,3,17789medium,jpeg,375,500,187500,86952a7ad5c06a5f,0.75,conditionally_edible,Macrolepiota procera
Classes/poisonous/Xanthoria parietina/40291medium.jpeg,3,40291medium,jpeg,375,500,187500,86952b74c65f685a,0.75,poisonous,Xanthoria parietina
Classes/conditionally_edible/Leccinum scabrum/31771medium.jpeg,3,31771medium,jpeg,500,375,187500,8695326c4b4ffa85,1.3333333333333333,conditionally_edible,Leccinum scabrum
Classes/conditionally_edible/Laetiporus sulphureus/30837medium.jpeg,3,30837medium,jpeg,500,375,187500,86953866301f6fcd,1.3333333333333333,conditionally_edible,Laetiporus sulphureus
Classes/conditionally_edible/Cladonia stellaris/5867medium.jpg,3,5867medium,jpg,281,500,140500,86953be47215e5d8,0.562,conditionally_edible,Cladonia stellaris
Classes/poisonous/liberty_cap/8.png,3,8,png,512,512,262144,86954c89d79293fc,1.0,poisonous,liberty_cap
Classes/conditionally_edible/Parmelia sulcata/37027medium.jpeg,3,37027medium,jpeg,375,500,187500,8695756829d9d6a6,0.75,conditionally_edible,Parmelia sulcata
Classes/conditionally_edible/Parmelia sulcata/36936medium.jpg,3,36936medium,jpg,375,500,187500,869578674a991f96,0.75,conditionally_edible,Parmelia sulcata
Classes/conditionally_edible/fenugreek_milkcap/10.png,3,10,png,512,512,262144,86957ada612f2587,1.0,conditionally_edible,fenugreek_milkcap
Classes/edible/Schizophyllum commune/37237medium.jpg,3,37237medium,jpg,281,500,140500,8695b1c247b5f82b,0.562,edible,Schizophyllum commune
Classes/edible/Hericium coralloides/11648medium.jpeg,3,11648medium,jpeg,500,375,187500,86962cd965796734,1.3333333333333333,edible,Hericium coralloides
Classes/conditionally_edible/Calocera viscosa/2337medium.jpeg,3,2337medium,jpeg,500,375,187500,869631302beddae9,1.3333333333333333,conditionally_edible,Calocera viscosa
Classes/edible/Coprinus comatus/9425medium.jpg,3,9425medium,jpg,500,375,187500,8696364ac96d5b39,1.3333333333333333,edible,Coprinus comatus
Classes/poisonous/saffron_milkcap/8.png,3,8,png,512,512,262144,8696386b296f6571,1.0,poisonous,saffron_milkcap
Classes/conditionally_edible/Laetiporus sulphureus/31652medium.jpeg,3,31652medium,jpeg,500,375,187500,86963f6e323d8532,1.3333333333333333,conditionally_edible,Laetiporus sulphureus
Classes/edible/Coprinus comatus/9530medium.jpeg,3,9530medium,jpeg,375,500,187500,8696c439784de2cf,0.75,edible,Coprinus comatus
Classes/edible/Flammulina velutipes/10335medium.jpg,3,10335medium,jpg,500,341,170500,8696dacae1d1fc48,1.466275659824047,edible,Flammulina velutipes
Classes/edible/Rhizopogon_luteolus/Rhizopogon_luteolus31.png,3,Rhizopogon_luteolus31,png,275,183,50325,86972a9738ce726c,1.5027322404371584,edible,Rhizopogon_luteolus
Classes/edible/Merulius tremellosus/18477medium.jpeg,3,18477medium,jpeg,500,375,187500,8697363efc2036f0,1.3333333333333333,edible,Merulius tremellosus
Classes/conditionally_edible/Lycoperdon perlatum/34506medium.jpg,3,34506medium,jpg,500,334,167000,869739c9cba6d618,1.497005988023952,conditionally_edible,Lycoperdon perlatum
Classes/conditionally_edible/Hypogymnia physodes/26920medium.jpg,3,26920medium,jpg,500,424,212000,86974068fd6cda2d,1.179245283018868,conditionally_edible,Hypogymnia physodes
Classes/conditionally_edible/Boletus edulis/6659medium.jpg,3,6659medium,jpg,375,500,187500,869768638fbc8758,0.75,conditionally_edible,Boletus edulis
Classes/edible/cauliflower_fungus/9.png,3,9,png,512,512,262144,86976b78314f1137,1.0,edible,cauliflower_fungus
Classes/conditionally_edible/Macrolepiota procera/17537medium.jpg,3,17537medium,jpg,500,375,187500,86977c291bc7652c,1.3333333333333333,conditionally_edible,Macrolepiota procera
Classes/conditionally_edible/Fomitopsis betulina/17311medium.jpg,3,17311medium,jpg,375,500,187500,8697e19a56c1a3f8,0.75,conditionally_edible,Fomitopsis betulina
Classes/conditionally_edible/Trametes versicolor/29466medium.jpeg,3,29466medium,jpeg,281,500,140500,8698594177fa39e2,0.562,conditionally_edible,Trametes versicolor
Classes/edible/Phallus impudicus/21294medium.jpeg,3,21294medium,jpeg,250,500,125000,8698694e36b2cf59,0.5,edible,Phallus impudicus
Classes/poisonous/Xanthoria parietina/39921medium.jpeg,3,39921medium,jpeg,500,447,223500,86986b9c679e0b3a,1.1185682326621924,poisonous,Xanthoria parietina
Classes/edible/Pleurotus ostreatus/24284medium.jpeg,3,24284medium,jpeg,500,281,140500,869877696136ec39,1.7793594306049825,edible,Pleurotus ostreatus
Classes/poisonous/black_morel/14.png,3,14,png,512,512,262144,86987996396798e5,1.0,poisonous,black_morel
Classes/poisonous/Amanita_farinosa/Amanita_farinosa13.png,3,Amanita_farinosa13,png,243,208,50544,8699391778c6c67a,1.1682692307692308,poisonous,Amanita_farinosa
Classes/conditionally_edible/Mushrooms/Lactarius/216_XQewJ4iZ0SE.jpg,4,216_XQewJ4iZ0SE,jpg,800,569,455200,869939b4e0ce33e5,1.40597539543058,conditionally_edible,Lactarius
Classes/conditionally_edible/Mushrooms/Amanita/615_Duu5qNPfqz4.jpg,4,615_Duu5qNPfqz4,jpg,450,600,270000,86993a8e783a7978,0.75,conditionally_edible,Amanita
Classes/conditionally_edible/Mushrooms/Russula/306_DwNGm1nVzTI.jpg,4,306_DwNGm1nVzTI,jpg,800,505,404000,86995bae5b6a224b,1.5841584158415842,conditionally_edible,Russula
Classes/edible/Hericium coralloides/12102medium.jpeg,3,12102medium,jpeg,500,333,166500,869968f5986f9781,1.5015015015015014,edible,Hericium coralloides
Classes/poisonous/Gyromitra gigas/26262medium.jpg,3,26262medium,jpg,500,331,165500,86996e6d639a2e85,1.5105740181268883,poisonous,Gyromitra gigas
Classes/edible/chestnut_bolete/8.png,3,8,png,512,512,262144,86996e847137d17c,1.0,edible,chestnut_bolete
Classes/conditionally_edible/Cortinarius/853_2Xb1T0phheQ.jpg,3,853_2Xb1T0phheQ,jpg,800,600,480000,869979a6954d46b3,1.3333333333333333,conditionally_edible,Cortinarius
Classes/edible/chestnut_bolete/11.png,3,11,png,512,512,262144,86997e847037d17c,1.0,edible,chestnut_bolete
Classes/conditionally_edible/Fomes fomentarius/14638medium.jpeg,3,14638medium,jpeg,500,331,165500,86999b666d929ab2,1.5105740181268883,conditionally_edible,Fomes fomentarius
Classes/poisonous/Gyromitra esculenta/10887medium.jpg,3,10887medium,jpg,500,333,166500,8699c97627d841dd,1.5015015015015014,poisonous,Gyromitra esculenta
Classes/conditionally_edible/Suillus grevillei/28075medium.jpeg,3,28075medium,jpeg,500,375,187500,8699e592e5667c38,1.3333333333333333,conditionally_edible,Suillus grevillei
Classes/poisonous/Cortinarius_malicorius/Cortinarius_malicorius52.png,3,Cortinarius_malicorius52,png,275,183,50325,8699e96c37258d0f,1.5027322404371584,poisonous,Cortinarius_malicorius
Classes/conditionally_edible/Evernia mesomorpha/9443medium.jpeg,3,9443medium,jpeg,500,333,166500,869a29647c697765,1.5015015015015014,conditionally_edible,Evernia mesomorpha
Classes/edible/Coprinus comatus/9854medium.jpeg,3,9854medium,jpeg,374,500,187000,869a31b8cf8ab07d,0.748,edible,Coprinus comatus
Classes/poisonous/Ramaria_pallida/Ramaria_pallida25.png,3,Ramaria_pallida25,png,262,193,50566,869a39e36d9c7981,1.3575129533678756,poisonous,Ramaria_pallida
Classes/conditionally_edible/Fomitopsis pinicola/19855medium.jpeg,3,19855medium,jpeg,500,375,187500,869a3c4d3a36e3b1,1.3333333333333333,conditionally_edible,Fomitopsis pinicola
Classes/conditionally_edible/Paxillus involutus/19733medium.jpeg,3,19733medium,jpeg,500,375,187500,869a795598f0c65e,1.3333333333333333,conditionally_edible,Paxillus involutus
Classes/poisonous/Xanthoria parietina/38488medium.jpg,3,38488medium,jpg,500,333,166500,869a7b7191db03b1,1.5015015015015014,poisonous,Xanthoria parietina
Classes/conditionally_edible/Parmelia sulcata/36691medium.jpeg,3,36691medium,jpeg,500,375,187500,869b13876bd67a09,1.3333333333333333,conditionally_edible,Parmelia sulcata
Classes/conditionally_edible/Cetraria islandica/4404medium.jpg,3,4404medium,jpg,500,281,140500,869b38f5a6528d66,1.7793594306049825,conditionally_edible,Cetraria islandica
Classes/conditionally_edible/Mushrooms/Boletus/0944_uchnyCbCU8o.jpg,4,0944_uchnyCbCU8o,jpg,800,533,426400,869b59273353e4f0,1.50093808630394,conditionally_edible,Boletus
Classes/conditionally_edible/Tremella mesenterica/30432medium.jpg,3,30432medium,jpg,500,375,187500,869b62b3118b339f,1.3333333333333333,conditionally_edible,Tremella mesenterica
Classes/conditionally_edible/Trametes versicolor/29700medium.jpg,3,29700medium,jpg,500,281,140500,869b64d893cccf38,1.7793594306049825,conditionally_edible,Trametes versicolor
Classes/poisonous/spotted_toughshank/1.png,3,1,png,512,512,262144,869c3cfc717432aa,1.0,poisonous,spotted_toughshank
Classes/conditionally_edible/Macrolepiota procera/17849medium.jpg,3,17849medium,jpg,375,500,187500,869c3f6ad0e5270e,0.75,conditionally_edible,Macrolepiota procera
Classes/conditionally_edible/Evernia prunastri/11531medium.jpg,3,11531medium,jpg,500,449,224500,869c6cd26437f0e3,1.11358574610245,conditionally_edible,Evernia prunastri
Classes/conditionally_edible/Rhytisma acerinum/25881medium.jpeg,3,25881medium,jpeg,500,375,187500,869c7ae58331da39,1.3333333333333333,conditionally_edible,Rhytisma acerinum
Classes/edible/Merulius tremellosus/18374medium.jpg,3,18374medium,jpg,281,500,140500,869cad6c8e6621fa,0.562,edible,Merulius tremellosus
Classes/edible/Coprinus comatus/9837medium.jpg,3,9837medium,jpg,375,500,187500,869cc9a7bd58a760,0.75,edible,Coprinus comatus
Classes/conditionally_edible/Fomitopsis betulina/18323medium.jpg,3,18323medium,jpg,281,500,140500,869cce87334384fb,0.562,conditionally_edible,Fomitopsis betulina
Classes/poisonous/Tricholoma_equestre/Tricholoma_equestre18.png,3,Tricholoma_equestre18,png,276,183,50508,869d2962b39d8ec6,1.5081967213114753,poisonous,Tricholoma_equestre
Classes/conditionally_edible/Paxillus involutus/19818medium.jpg,3,19818medium,jpg,375,500,187500,869d2be58ad945b8,0.75,conditionally_edible,Paxillus involutus
Classes/edible/Hericium coralloides/11983medium.jpeg,3,11983medium,jpeg,500,333,166500,869d2d3478b3a34b,1.5015015015015014,edible,Hericium coralloides
Classes/deadly/Inosperma_erubescens/Inosperma_erubescens24.png,3,Inosperma_erubescens24,png,276,183,50508,869d38466b39d176,1.5081967213114753,deadly,Inosperma_erubescens
Classes/conditionally_edible/Boletus edulis/7245medium.jpg,3,7245medium,jpg,500,375,187500,869d3963526d4ea5,1.3333333333333333,conditionally_edible,Boletus edulis
Classes/edible/Pleurotus/Pleurotus30.png,3,Pleurotus30,png,272,186,50592,869d3b6a3ce12539,1.4623655913978495,edible,Pleurotus
Classes/edible/Cerioporus squamosus/7829medium.jpeg,3,7829medium,jpeg,375,500,187500,869d486333e56f46,0.75,edible,Cerioporus squamosus
Classes/conditionally_edible/Fomes fomentarius/17113medium.jpg,3,17113medium,jpg,500,375,187500,869d78bb834dc970,1.3333333333333333,conditionally_edible,Fomes fomentarius
Classes/edible/Kuehneromyces mutabilis/13568medium.jpeg,3,13568medium,jpeg,500,375,187500,869d7c39076698da,1.3333333333333333,edible,Kuehneromyces mutabilis
Classes/conditionally_edible/Tremella mesenterica/29880medium.jpg,3,29880medium,jpg,500,375,187500,869e386135e6daa6,1.3333333333333333,conditionally_edible,Tremella mesenterica
Classes/poisonous/deadly_fibrecap/2.png,3,2,png,512,512,262144,869e3be17033c9d8,1.0,poisonous,deadly_fibrecap
Classes/poisonous/Amanita pantherina/343medium.jpeg,3,343medium,jpeg,500,375,187500,869e75b3b4cc0e38,1.3333333333333333,poisonous,Amanita pantherina
Classes/conditionally_edible/Fomes fomentarius/15193medium.jpg,3,15193medium,jpg,500,375,187500,869e78787254f459,1.3333333333333333,conditionally_edible,Fomes fomentarius
Classes/conditionally_edible/Tremella mesenterica/30300medium.jpg,3,30300medium,jpg,500,281,140500,869e793186cd6a36,1.7793594306049825,conditionally_edible,Tremella mesenterica
Classes/conditionally_edible/Laetiporus sulphureus/29877medium.jpeg,3,29877medium,jpeg,375,500,187500,869f2c65c3309bd3,0.75,conditionally_edible,Laetiporus sulphureus
Classes/conditionally_edible/Mushrooms/Russula/003_ysU9uALX9uI.jpg,4,003_ysU9uALX9uI,jpg,800,600,480000,869f38e59c9b4a62,1.3333333333333333,conditionally_edible,Russula
Classes/conditionally_edible/Mushrooms/Boletus/0744_kUW7LjgSW6U.jpg,4,0744_kUW7LjgSW6U,jpg,799,599,478601,869f39f44f40951e,1.333889816360601,conditionally_edible,Boletus
Classes/poisonous/Xanthoria parietina/39787medium.jpeg,3,39787medium,jpeg,500,375,187500,869f556c2d934c56,1.3333333333333333,poisonous,Xanthoria parietina
Classes/conditionally_edible/Laetiporus sulphureus/30571medium.jpeg,3,30571medium,jpeg,375,500,187500,869f6960c4b178ee,0.75,conditionally_edible,Laetiporus sulphureus
Classes/conditionally_edible/Leccinum versipelle/16073medium.jpg,3,16073medium,jpg,375,500,187500,869f6970d6938e68,0.75,conditionally_edible,Leccinum versipelle
Classes/edible/Coprinellus micaceus/7599medium.jpeg,3,7599medium,jpeg,500,374,187000,869f786165c5e42d,1.3368983957219251,edible,Coprinellus micaceus
Classes/conditionally_edible/Clitocybe nebularis/6062medium.jpg,3,6062medium,jpg,500,375,187500,869f79681ac20fe6,1.3333333333333333,conditionally_edible,Clitocybe nebularis
Classes/conditionally_edible/Fomes fomentarius/13150medium.jpeg,3,13150medium,jpeg,465,500,232500,869fc2663b769449,0.93,conditionally_edible,Fomes fomentarius
